,Average Degree,Variance,Global Clustering Coefficient,Local Clustering Coefficient,Degree Assortativity
ba-6000-6,3.999,554.3031733618345,0.0025205278281804897,0.006867200359128726,-0.04926661095526234,
dms-6000-6,3.999,945.5474646991552,0.04136161878995313,0.8145046000660766,-0.10418964350474588,
ba-6000-7,3.999,528.9177705456681,0.0023692606030276493,0.005022377936068906,-0.05976725431959653,
dms-6000-7,3.999,965.658328809419,0.039611763333252614,0.8162509826983912,-0.11392161831023034,
ba-6000-8,3.999,600.6396656890053,0.002387244276849075,0.006653665027461159,-0.037592759262312064,
dms-6000-8,3.999,978.2811497718843,0.03857003223815077,0.8152005548876712,-0.11690030353316955,
ba-6000-9,3.999,516.522998518943,0.001927369470138128,0.005760872805880087,-0.06352343819042336,
dms-6000-9,3.999,1015.0576377718656,0.035760420682774824,0.8143276862245152,-0.11095742035365183,
ba-6000-10,3.999,577.5188377871323,0.0026167016637053788,0.00607684545080296,-0.05236366647874138,
dms-6000-10,3.999,1050.658844725061,0.03332512274216459,0.8158891523991431,-0.0929254645860647,
ba-6000-11,3.999,560.34632862097,0.0020895831178235234,0.005018331885955723,-0.05462943604059086,
dms-6000-11,3.999,988.0131618551445,0.03779489850786396,0.8127337202919339,-0.09839403861433627,
ba-6000-12,3.999,561.5425255481548,0.0023682693099755622,0.007175210007223189,-0.04794982145199611,
dms-6000-12,3.999,904.1935677713042,0.04534846797078585,0.8130075988165976,-0.12053006347707382,
ba-6000-13,3.999,565.2645469149821,0.002354963355958125,0.006941530770140523,-0.04777331575738529,
dms-6000-13,3.999,915.0289656611969,0.044249354481741054,0.8123874369131605,-0.10486337272423939,
ba-6000-14,3.999,626.7407821412295,0.0022937645393762912,0.008991218714121865,-0.05153287349435683,
dms-6000-14,3.999,997.7635030401743,0.03704168785265667,0.8138894168124127,-0.1113632863623164,
ba-6000-15,3.999,559.3299634375044,0.0022847489545542664,0.007061076811155977,-0.05390572291261202,
dms-6000-15,3.999,972.1810572105384,0.03906821631033981,0.8138876005209129,-0.10640376384736645,
ba-6000-16,3.999,597.437869572226,0.0027210966079398357,0.00859085586603721,-0.05237197542581448,
dms-6000-16,3.999,1003.4640043364784,0.03661179170710566,0.8128938728805044,-0.1086694495345766,
ba-6000-17,3.999,599.047584085772,0.0025262780697563308,0.006685622226374928,-0.04227859911219243,
dms-6000-17,3.999,1003.4480594425404,0.03661298363057389,0.8145550324325742,-0.11099966552064305,
ba-6000-18,3.999,601.1489066770396,0.0021517359114646625,0.008226355336225278,-0.044864731886211213,
dms-6000-18,3.999,912.1206104452415,0.04454037569957895,0.8132874004090516,-0.10869350980068153,
ba-6000-19,3.999,560.5979022427751,0.002521598941755198,0.006653002046409835,-0.0559768013606046,
dms-6000-19,3.999,949.5156702229827,0.0410071991631742,0.8126976636585438,-0.09709768179762783,
ba-6000-20,3.999,572.3862402250774,0.002529244388239014,0.006645867237620795,-0.05259378475581552,
dms-6000-20,3.999,1040.977429149643,0.03396196501506149,0.812883329399654,-0.10076208863837093,
ba-6000-21,3.999,576.7356482817756,0.0027410042573044846,0.009163996097755934,-0.046562773887828396,
dms-6000-21,3.999,1063.0587979970817,0.032535466442940884,0.8131713781179835,-0.10425528959304714,
ba-6000-22,3.999,560.9937682354413,0.0021050024764735016,0.005234290157041494,-0.04834965436695738,
dms-6000-22,3.999,977.6952531331018,0.038617463059737525,0.813320530037084,-0.11433968434657388,
ba-6000-23,3.999,563.2743629875232,0.0021479713603818618,0.005284115288600321,-0.053384759339758364,
dms-6000-23,3.999,967.7117380702789,0.0394394227650117,0.8120412682645505,-0.10707492747718098,
ba-6000-24,3.999,580.5790282114916,0.002222974569937463,0.00675934042756214,-0.0643632997321866,
dms-6000-24,3.999,1000.6457954736031,0.036823375087228875,0.8132289742638481,-0.11428277276754285,
ba-6000-25,3.999,589.0687633876032,0.00261900044578731,0.006765599684385179,-0.05321252597749629,
dms-6000-25,3.999,939.4583588424769,0.04191454966433886,0.8110809625592679,-0.11072257459414939,
ba-6000-26,3.999,531.9097743029357,0.002456072600888202,0.007347481014964483,-0.058146646023576304,
dms-6000-26,3.999,946.983636605723,0.04123281393217232,0.8127834557861124,-0.10251819832501992,
ba-6000-27,3.999,596.1241548528293,0.0028063949593525373,0.00807899293277202,-0.04821443024379227,
dms-6000-27,3.999,932.617825263382,0.04254916658587511,0.8122451501315487,-0.12502865188497914,
ba-6000-28,3.999,560.9527680642997,0.002662630293439747,0.00775515943863194,-0.051570683143699544,
dms-6000-28,3.999,966.6612684901573,0.039527445587705504,0.8120683270437247,-0.10401865750661252,
ba-6000-29,3.999,613.3579770403252,0.0022996337620304914,0.007944476247109408,-0.04882850712183102,
dms-6000-29,3.999,1020.9926581513698,0.03533611927167612,0.8136655310880868,-0.11211287039653453,
ba-6000-30,3.999,593.6901616154676,0.0026302170537915916,0.01004434889785009,-0.05037299339928848,
dms-6000-30,3.999,934.1477442027037,0.04240597463748477,0.8149457445598483,-0.11194096507118605,
ba-6000-31,3.999,591.3949678505898,0.0024864167971268072,0.00787378677312833,-0.04253432573089447,
dms-6000-31,3.999,957.6972423469747,0.04029081757175836,0.8133461053876397,-0.10085734341088655,
ba-6000-32,3.999,536.9227206954461,0.0023608820013015118,0.006041609949180235,-0.05304271282852422,
dms-6000-32,3.999,949.8536771519074,0.04097722273081285,0.8134764314706641,-0.10482736118201914,
ba-6000-33,3.999,575.7482158018382,0.0026535895001105663,0.007569867599429267,-0.05107205749546232,
dms-6000-33,3.999,958.4372738990278,0.040226955681940124,0.8136128400038104,-0.1058809163524217,
ba-6000-34,3.999,583.3900993323422,0.0021051566856109694,0.00764933516334365,-0.06313055428026769,
dms-6000-34,3.999,941.8864092867037,0.04169273331387024,0.8122126548989015,-0.11129511602446147,
ba-6000-35,3.999,591.3493113203059,0.0024131451939726632,0.006657748446054999,-0.047593455518271634,
dms-6000-35,3.999,1021.4920498951521,0.03530076471257558,0.8138940000721324,-0.09743066508455478,
ba-6000-36,3.999,558.59288215927,0.0017497083819363439,0.004494573873222105,-0.06098519673184348,
dms-6000-36,3.999,1022.4030555505007,0.03523640742952817,0.8121609818960059,-0.09175292388374899,
ba-6000-37,3.999,594.963871171183,0.0027090580720233693,0.00897001578736843,-0.05601343041147646,
dms-6000-37,3.999,977.526474321284,0.038631142789669164,0.8146096832304459,-0.10498225450875369,
ba-6000-38,3.999,582.767541991659,0.0026042326701305285,0.009147068524975169,-0.06142069734743264,
dms-6000-38,3.999,964.5371988674154,0.039706339906923786,0.8137929751162484,-0.12168901422589569,
ba-6000-39,3.999,553.7689120914969,0.0021862021635618823,0.004796173618631253,-0.05343509103515032,
dms-6000-39,3.999,979.492729936777,0.038472228755179444,0.813075105932464,-0.10108526256374215,
ba-7000-0,3.999142857142857,636.023589858433,0.002214857070014978,0.005437915526914126,-0.0456049924396113,
dms-7000-0,3.999142857142857,1029.0947511557952,0.040723218286459154,0.8127745541823427,-0.11448763277706156,
ba-7000-1,3.999142857142857,626.1613265416574,0.002620159296896457,0.0076399694894789625,-0.04303637973263563,
dms-7000-1,3.999142857142857,987.746934622633,0.04430674942437526,0.8159147376436299,-0.10593514110425072,
ba-7000-2,3.999142857142857,677.0243768553745,0.0023978586564556304,0.008036998722659401,-0.04044592445484045,
dms-7000-2,3.999142857142857,1037.3504744571183,0.04006037488145419,0.8143722309591545,-0.10073764069712281,
ba-7000-3,3.999142857142857,618.7471267459819,0.001944373996111252,0.004680175856605,-0.05095529293875532,
dms-7000-3,3.999142857142857,1193.8969833517497,0.030046972546392905,0.8142057558869806,-0.08584619920700198,
ba-7000-4,3.999142857142857,608.3765337818415,0.0017185746352413019,0.0043574890299301495,-0.05520932635654187,
dms-7000-4,3.999142857142857,1114.4245182408758,0.03458751659851528,0.8142407787561945,-0.08920943481308398,
ba-7000-5,3.999142857142857,595.1285633007444,0.001894543225015328,0.005665664092438782,-0.04755511978516977,
dms-7000-5,3.999142857142857,1023.4471197166995,0.04118626810506677,0.8128259468698995,-0.10317746335275756,
ba-7000-6,3.999142857142857,643.3257393081736,0.002161237658400062,0.00683966465439306,-0.050035636633532415,
dms-7000-6,3.999142857142857,1047.441648425538,0.03927209873956654,0.8145136995000041,-0.11043059721937908,
ba-7000-7,3.999142857142857,597.6135932660904,0.001768115589797183,0.00467706231464128,-0.055049365049823905,
dms-7000-7,3.999142857142857,1075.8354924691823,0.037175813940310456,0.813513051381359,-0.10000478293986814,
ba-7000-8,3.999142857142857,609.758974395956,0.0019893667764114614,0.005635438479492483,-0.04394284464835763,
dms-7000-8,3.999142857142857,1054.488504847923,0.03873546082541182,0.8142646957717345,-0.10228587944329157,
ba-7000-9,3.999142857142857,695.666591735156,0.0023027628768306965,0.008076842929496975,-0.05342687389015351,
dms-7000-9,3.999142857142857,1067.3490557715447,0.037784272930809826,0.813747981064966,-0.10600840551626034,
ba-7000-10,3.999142857142857,611.3755039715021,0.0019953615074522414,0.004963196381756883,-0.055171449999500424,
dms-7000-10,3.999142857142857,1170.499041800722,0.03128553226683754,0.8150830146232619,-0.09488122109839858,
ba-7000-11,3.999142857142857,611.9493499109286,0.0018874240990003,0.005245281881858101,-0.04662430863472754,
dms-7000-11,3.999142857142857,1113.0399843924783,0.03467560782241015,0.8148008247958027,-0.0960969439701507,
ba-7000-12,3.999142857142857,655.4159037255719,0.001792864399689237,0.005631719604300542,-0.048390673971232825,
dms-7000-12,3.999142857142857,1075.3492487821843,0.03721027509797075,0.8124102179213549,-0.1025173250043531,
ba-7000-13,3.999142857142857,615.085365503365,0.002260583641594739,0.005367782229374614,-0.05437112780634062,
dms-7000-13,3.999142857142857,1090.4045152402884,0.03616525007665779,0.8136446636874684,-0.10357823676861992,
ba-7000-14,3.999142857142857,583.1054851880646,0.0018651813584417082,0.005635167310663115,-0.05407001388669195,
dms-7000-14,3.999142857142857,1050.298056199481,0.03905322802070041,0.8129437022282979,-0.10612878122052878,
ba-7000-15,3.999142857142857,610.9042534279886,0.0023115292590940428,0.007427679913486967,-0.05033988036072922,
dms-7000-15,3.999142857142857,1037.0824494014005,0.040081637172787864,0.8130666025828915,-0.10717308915953765,
ba-7000-16,3.999142857142857,603.3274458007096,0.0019462779665859189,0.006537321163288719,-0.05194446673515575,
dms-7000-16,3.999142857142857,1157.3383286042194,0.03201637266728379,0.8142313461643177,-0.09376851929953509,
ba-7000-17,3.999142857142857,608.6411149901131,0.0024527982339852717,0.007113979148875826,-0.05856416802042383,
dms-7000-17,3.999142857142857,1105.478180181051,0.03516276639220704,0.8158284399582112,-0.10154487814192939,
ba-7000-18,3.999142857142857,649.1979720057728,0.0023787740164684353,0.007028219237652139,-0.05301647476836064,
dms-7000-18,3.999142857142857,1069.8168099522497,0.037605796530321624,0.814030312886099,-0.09525306571417666,
ba-7000-19,3.999142857142857,613.9706889228574,0.001959986474947132,0.004400978505774903,-0.04526549862531706,
dms-7000-19,3.999142857142857,1156.9269669501218,0.032039630614833094,0.8134105259797004,-0.0990361161151749,
ba-7000-20,3.999142857142857,603.5163683417444,0.001909270967780309,0.004951465281660852,-0.05714249212323711,
dms-7000-20,3.999142857142857,1031.6423832202747,0.040516911960536826,0.813678939242958,-0.09906982936232117,
ba-7000-21,3.999142857142857,597.8377763711559,0.0021127273610335364,0.005266895464788388,-0.04874869987883885,
dms-7000-21,3.999142857142857,1039.8297970612346,0.03986449792455481,0.8137420491708232,-0.10391066365678504,
ba-7000-22,3.999142857142857,623.9262831908976,0.002175441315671481,0.006194201306379144,-0.046012975618164094,
dms-7000-22,3.999142857142857,1071.4998865405485,0.037484800925603544,0.8142644479904569,-0.09719019936191907,
ba-7000-23,3.999142857142857,615.6021498146414,0.0020000683784060992,0.006216360954222522,-0.05296416939019612,
dms-7000-23,3.999142857142857,1047.2611932351967,0.03928598829691479,0.8145981814484298,-0.11414321127500152,
ba-7000-24,3.999142857142857,601.0640621900532,0.0020342034203420342,0.006566821160136698,-0.049599005671871955,
dms-7000-24,3.999142857142857,1056.302990082111,0.03859907813766894,0.8143989624285459,-0.1019966708808183,
ba-7000-25,3.999142857142857,594.567075153349,0.0018431367730361377,0.004797238109336266,-0.05855780501419108,
dms-7000-25,3.999142857142857,1109.1997145944495,0.034921728021717544,0.8141894904312258,-0.10868736530476715,
ba-7000-26,3.999142857142857,599.3129456773048,0.0020652298624991698,0.005408113241738569,-0.05262532145419631,
dms-7000-26,3.999142857142857,1025.1936435895457,0.04104222301289094,0.8143406377337846,-0.1092028391138614,
ba-7000-27,3.999142857142857,617.2454996647672,0.0021925476043443038,0.00578225827694019,-0.04552579440403382,
dms-7000-27,3.999142857142857,1067.4015209172264,0.03778046515645583,0.812946473861824,-0.10311207849799107,
ba-7000-28,3.999142857142857,642.9245732248909,0.0023042550872658767,0.005686466694887623,-0.04467581584011367,
dms-7000-28,3.999142857142857,1049.7847431051798,0.039092424143677786,0.8124885722334028,-0.10466879444712143,
ba-7000-29,3.999142857142857,658.2491981433841,0.0024721573890859926,0.008659553049670888,-0.051832880502256026,
dms-7000-29,3.999142857142857,1037.7032364102986,0.04003241645611861,0.8133617861370529,-0.11358713997493516,
ba-7000-30,3.999142857142857,640.4935650390315,0.0025114191087601437,0.007892606604085242,-0.04213912710890613,
dms-7000-30,3.999142857142857,1047.4110973521372,0.03927444971994926,0.8134285948544986,-0.0988161352880972,
ba-7000-31,3.999142857142857,633.3198298304011,0.0020422603158267135,0.006311770978580539,-0.05660093233720931,
dms-7000-31,3.999142857142857,1029.940778324855,0.04065453137103021,0.814027432851948,-0.09975920495367764,
ba-7000-32,3.999142857142857,609.576908073467,0.0019033427821400092,0.005889978047466755,-0.05235959111442342,
dms-7000-32,3.999142857142857,1064.4247304795244,0.03799743353525993,0.8141360730910041,-0.10855402625633367,
ba-7000-33,3.999142857142857,649.5075110084625,0.0025591420780842994,0.008376412108150358,-0.041128799539861705,
dms-7000-33,3.999142857142857,1014.1242561226944,0.04196827491079193,0.8131827728852123,-0.11190926636966601,
ba-7000-34,3.999142857142857,613.2878662230389,0.0022749207224596717,0.007148428350677414,-0.049005768600425485,
dms-7000-34,3.999142857142857,1058.1058580578826,0.03846428669579795,0.8129449597650489,-0.10685653336886251,
ba-7000-35,3.999142857142857,605.073554914118,0.002022854709347718,0.004775788940570211,-0.049890593641456746,
dms-7000-35,3.999142857142857,1130.4291250920635,0.03359330246133266,0.8118052038366101,-0.09523552997243764,
ba-7000-36,3.999142857142857,686.6964444763116,0.0020425002367136036,0.007625351225841354,-0.04617490628405532,
dms-7000-36,3.999142857142857,1073.685245710496,0.03732857287641956,0.8142400988085318,-0.09420410339369159,
ba-7000-37,3.999142857142857,634.4131200222834,0.0023391063332105035,0.006976730314049588,-0.043844706488884284,
dms-7000-37,3.999142857142857,1109.6269674338346,0.03489421537878523,0.8131995793931667,-0.09626310627216379,
ba-7000-38,3.999142857142857,569.7736452806572,0.0018809157835126607,0.004449961704057833,-0.04620622817426767,
dms-7000-38,3.999142857142857,1053.1884954064055,0.03883362251070079,0.813190013320351,-0.10749513113481929,
ba-7000-39,3.999142857142857,609.6294012401372,0.0020251985916722435,0.005674479655645481,-0.05650246533034448,
dms-7000-39,3.999142857142857,1140.1912150408843,0.03300792888374587,0.8134642090548174,-0.10183894374564127,
ba-8000-0,3.99925,650.3952690475519,0.001994701255127405,0.004269855098339258,-0.04537301759615459,
dms-8000-0,3.99925,1180.6997950365865,0.03523156597952828,0.8154543984599579,-0.10728670151513994,
ba-8000-1,3.99925,701.5525682366485,0.0018122634170509215,0.005577466476328286,-0.050244636867020874,
dms-8000-1,3.99925,1182.5083534586288,0.03512136000491822,0.8147546645700213,-0.08330968919172127,
ba-8000-2,3.99925,662.2220216811259,0.001948051948051948,0.004449366572576165,-0.04451665744291445,
dms-8000-2,3.99925,1122.0418913745768,0.03911002444987775,0.8143582491393567,-0.1017784595329598,
ba-8000-3,3.99925,719.5192881357924,0.0020381693533444508,0.007586598450993369,-0.045602178353527485,
dms-8000-3,3.99925,1146.929817381795,0.0373892650393075,0.8127100986293839,-0.1061519188536144,
ba-8000-4,3.99925,660.2575300588684,0.001856610275223907,0.0059281677500634365,-0.04655433633243608,
dms-8000-4,3.99925,1196.454765546712,0.03428875204890799,0.8144294067394168,-0.10087319643021941,
ba-8000-5,3.99925,645.2162474701311,0.0017953508219584414,0.004449514876513707,-0.05608502975401012,
dms-8000-5,3.99925,1115.1260045391452,0.039609484881901205,0.8124823439472,-0.10674696574069509,
ba-8000-6,3.99925,680.1441067887287,0.0018949509774324343,0.004704840259234152,-0.046698403049399866,
dms-8000-6,3.99925,1137.5772527610761,0.038022223208230066,0.814573286763147,-0.10471855358390764,
ba-8000-7,3.99925,660.1757387237412,0.001975961609888722,0.004970822196627574,-0.04519250543815597,
dms-8000-7,3.99925,1130.7873389808703,0.03849195717982325,0.8130379294014679,-0.09443276482236825,
ba-8000-8,3.99925,682.9407045999217,0.0021821697396588635,0.006290990675587072,-0.04104324395580601,
dms-8000-8,3.99925,1122.898039004182,0.03904885745393117,0.8121140555799148,-0.10121855426483853,
ba-8000-9,3.99925,666.4683083233872,0.0017176044754756163,0.004125585480413381,-0.03932527784572361,
dms-8000-9,3.99925,1098.3860914994498,0.040859142049973006,0.8118179107894404,-0.10812793929105928,
ba-8000-10,3.99925,673.5710845927381,0.002062980176420374,0.006223531891268409,-0.0462069680206886,
dms-8000-10,3.99925,1117.7701042698527,0.0394173966184559,0.8147700242420874,-0.10172426779189093,
ba-8000-11,3.99925,690.3448457107777,0.0018623565558099676,0.005314682976443668,-0.040575230804623136,
dms-8000-11,3.99925,1227.0224146279634,0.03256501398609941,0.8160207241269517,-0.10132933270666428,
ba-8000-12,3.99925,672.9517114915732,0.0017106770004229174,0.004625882103948071,-0.061376275114089225,
dms-8000-12,3.99925,1167.3277200509879,0.036062873306499856,0.814953971178946,-0.10441524457732965,
ba-8000-13,3.99925,667.8862223458705,0.0019705670693127646,0.005482998568110182,-0.03503664297712209,
dms-8000-13,3.99925,1176.58489111472,0.03548426692616096,0.8137549097419259,-0.08934080386024919,
ba-8000-14,3.99925,655.6676032864805,0.0019451048195374973,0.005436157817882156,-0.05027631641812135,
dms-8000-14,3.99925,1210.8319478769288,0.03346126169345167,0.8130855229863166,-0.09364957999842306,
ba-8000-15,3.99925,616.7236058393074,0.001877314349685679,0.004728009753627815,-0.05080401134060601,
dms-8000-15,3.99925,1179.345583787652,0.03531442852117703,0.8130054054111125,-0.0992658067382424,
ba-8000-16,3.99925,665.0578967273733,0.0019740497752995193,0.006187207909552462,-0.04843026728534596,
dms-8000-16,3.99925,1269.8834615819821,0.03036012314108461,0.812626617100808,-0.0812866451232586,
ba-8000-17,3.99925,668.2604327651289,0.0019103026092997003,0.005278629586336252,-0.046388573068623214,
dms-8000-17,3.99925,1188.4309008097348,0.03476408840979723,0.8129032486456311,-0.10323799128386316,
ba-8000-18,3.99925,655.7865552139945,0.0018086907590974632,0.004559780690615766,-0.04294960229567961,
dms-8000-18,3.99925,1201.9101488877766,0.03397115976808886,0.8153269427613707,-0.09870872191561116,
ba-8000-19,3.99925,689.9637715122711,0.0016754039885423986,0.004986770023397721,-0.0514266785742409,
dms-8000-19,3.99925,1152.8330347450308,0.036997916804801065,0.8137361342415372,-0.0958119656318586,
ba-8000-20,3.99925,668.8632192006356,0.0019499277804525758,0.005829822978467602,-0.04961788207555502,
dms-8000-20,3.99925,1128.1888166434896,0.038674050959356304,0.813068348002958,-0.10673710318993289,
ba-8000-21,3.99925,627.1491098609943,0.0019427793367982331,0.004520252624206591,-0.04271646983548577,
dms-8000-21,3.99925,1140.128065613437,0.03784799284494059,0.8143057099513324,-0.11028917299542816,
ba-8000-22,3.99925,669.0306465323076,0.0018189517448463034,0.0050112413171156155,-0.04040771562645706,
dms-8000-22,3.99925,1193.2862213230476,0.034475277200252306,0.8147736432253254,-0.10262760954092981,
ba-8000-23,3.99925,655.8551715123069,0.002004179140463322,0.004875888752894561,-0.043605953383014345,
dms-8000-23,3.99925,1258.9583019303846,0.03090023296874819,0.8139223925525727,-0.09010025335041592,
ba-8000-24,3.99925,639.3919032951836,0.0017513878421840337,0.005041792856032787,-0.06119767399819021,
dms-8000-24,3.99925,1130.5609253814841,0.03850777168810535,0.8135415139196306,-0.10905226485441541,
ba-8000-25,3.99925,667.910178092412,0.0016082061981136176,0.004711712420328698,-0.055283791585370425,
dms-8000-25,3.99925,1141.563842279282,0.03775045429872796,0.8140540908416385,-0.09343226132895618,
ba-8000-26,3.99925,621.0539477367787,0.0014587397167331016,0.0036559328813782566,-0.053194284547818826,
dms-8000-26,3.99925,1141.8012112445133,0.03773436541661294,0.8144725819240688,-0.0920158312212417,
ba-8000-27,3.99925,670.0268696100459,0.0020289813362496943,0.006960059794627921,-0.058014503557448895,
dms-8000-27,3.99925,1140.0885956799311,0.03785067958959603,0.8151815776921096,-0.10291494020116758,
ba-8000-28,3.99925,645.1325491706626,0.0018427038816505213,0.005065452809535353,-0.047662361095028825,
dms-8000-28,3.99925,1133.5095967831228,0.03830257984493154,0.8138594041110846,-0.10384501267097647,
ba-8000-29,3.99925,643.6831565292333,0.0017261671243624952,0.003834499809869264,-0.04246145159330089,
dms-8000-29,3.99925,1178.814661428775,0.03534699541699997,0.8135636835926792,-0.0962104024238014,
ba-8000-30,3.99925,648.185163359543,0.0019476203479954453,0.005773622645962072,-0.04342261864109508,
dms-8000-30,3.99925,1125.7912799446608,0.03884321870639163,0.8130944002701692,-0.09987267787652854,
ba-8000-31,3.99925,747.8556050464806,0.0024691358024691358,0.008962047255463575,-0.036354168152502274,
dms-8000-31,3.99925,1129.0739594904478,0.03861187773066308,0.8128887499509543,-0.09223072541760417,
ba-8000-32,3.99925,656.8272269017458,0.0017874846035990026,0.004833099606196155,-0.05185335391207202,
dms-8000-32,3.99925,1138.2284507072548,0.0379776287486566,0.8126826472149298,-0.11422566741897339,
ba-8000-33,3.99925,654.4570314386098,0.002149691171127528,0.006693510083165719,-0.05809974839697091,
dms-8000-33,3.99925,1141.732020221662,0.03773905411718075,0.8139588816720835,-0.10026537311613899,
ba-8000-34,3.99925,658.4390677955231,0.0016883983624030043,0.006094843749574489,-0.050504093996171985,
dms-8000-34,3.99925,1225.2461001772,0.03266156202143951,0.8143103248338038,-0.1043575431547847,
ba-8000-35,3.99925,661.3486266708637,0.0020868072342650787,0.0052784996490416155,-0.04086571139067885,
dms-8000-35,3.99925,1136.1971686285076,0.03811699442240696,0.8133026469321988,-0.09616086911552221,
ba-8000-36,3.99925,654.5380095910683,0.0017556162061537375,0.005016468195238083,-0.046517515440065105,
dms-8000-36,3.99925,1216.4497548190955,0.03314610311568396,0.8134559756286526,-0.09038399134305683,
ba-8000-37,3.99925,666.8118220303518,0.00203557408035671,0.005740760108365378,-0.048322976305796836,
dms-8000-37,3.99925,1121.6978229449487,0.03913464706400441,0.8137677018472214,-0.10308762609579006,
ba-8000-38,3.99925,678.4143321005515,0.0018072795539241784,0.004773407553260465,-0.04961713560783263,
dms-8000-38,3.99925,1203.4467192191923,0.0338825084409725,0.8135655774311389,-0.07596926797088639,
ba-8000-39,3.99925,679.0861550638751,0.0020970222284356216,0.006312403562656124,-0.04725335592478177,
dms-8000-39,3.99925,1289.7945596099548,0.029411764705882353,0.814204515720554,-0.08748187244957159,
ba-9000-0,3.9993333333333334,684.1885743951655,0.0016383731047633153,0.004177254520631868,-0.05377058537305286,
dms-9000-0,3.9993333333333334,1220.8308668005118,0.037119185946577746,0.8144703790183275,-0.10517960502549331,
ba-9000-1,3.9993333333333334,752.219386437819,0.0017891653581350404,0.006057297602869298,-0.048445806530719435,
dms-9000-1,3.9993333333333334,1285.3419799154187,0.03340581118056389,0.8131836118879064,-0.10003607848079983,
ba-9000-2,3.9993333333333334,712.6668263171009,0.0015892658863017994,0.004603860176919397,-0.052848799850684934,
dms-9000-2,3.9993333333333334,1191.2044347352341,0.03903715862009125,0.8134447670375792,-0.093959580717459,
ba-9000-3,3.9993333333333334,737.5947432926084,0.0019013202957084486,0.006704339625504658,-0.04337850161217414,
dms-9000-3,3.9993333333333334,1286.1430734303585,0.03336328456679269,0.8132616873873401,-0.1025067409631834,
ba-9000-4,3.9993333333333334,732.800112809004,0.0017364645581595872,0.005533382455983109,-0.04206958480335143,
dms-9000-4,3.9993333333333334,1215.1419692089023,0.03747625975987649,0.8126536084065066,-0.1057586853722165,
ba-9000-5,3.9993333333333334,720.2471834952837,0.0016653617190509923,0.004595896259378459,-0.047392710105470866,
dms-9000-5,3.9993333333333334,1283.3393960028222,0.033512478724157066,0.8163717344712513,-0.10195467987788294,
ba-9000-6,3.9993333333333334,706.836618556855,0.0016564575964110085,0.004283087774811843,-0.03732931811582106,
dms-9000-6,3.9993333333333334,1236.924413750852,0.03613644943387032,0.8125830594931989,-0.09316168555637556,
ba-9000-7,3.9993333333333334,734.3282681014595,0.0016214282875650758,0.0051076937985355285,-0.04514744730436004,
dms-9000-7,3.9993333333333334,1275.9866791361455,0.03390856720790069,0.8139227056262944,-0.08080390673698754,
ba-9000-8,3.9993333333333334,680.7069893374746,0.0015302397843625405,0.004229858732667302,-0.06241962995844585,
dms-9000-8,3.9993333333333334,1201.3692210693966,0.03836254982910659,0.8131462516627754,-0.09813280598863575,
ba-9000-9,3.9993333333333334,715.9818470693855,0.0018881699856499081,0.0050182460335013186,-0.0447447580282274,
dms-9000-9,3.9993333333333334,1234.7590879733943,0.03626636715632666,0.8133103798870795,-0.08972341850415223,
ba-9000-10,3.9993333333333334,711.3578602453823,0.0015445099691098006,0.004299886059310429,-0.05342739587795347,
dms-9000-10,3.9993333333333334,1309.8763320760052,0.03213957868743742,0.8148011004882428,-0.08705396209888534,
ba-9000-11,3.9993333333333334,700.3056513643802,0.0017955770711849488,0.005606539996280706,-0.04497711944531669,
dms-9000-11,3.9993333333333334,1357.0136349104562,0.029901833722143573,0.8121832040659047,-0.08784960109431973,
ba-9000-12,3.9993333333333334,769.2307880817622,0.001781414983319478,0.005486857080041396,-0.03912049020768796,
dms-9000-12,3.9993333333333334,1312.8053950730432,0.03199326806836229,0.8143668221999629,-0.09675679087113115,
ba-9000-13,3.9993333333333334,673.554753032661,0.0016950045248002145,0.0037204745681261742,-0.059005020204863166,
dms-9000-13,3.9993333333333334,1261.1367908886366,0.03473040641034218,0.8135071917018639,-0.08603338598613991,
ba-9000-14,3.9993333333333334,688.6465024472925,0.0016291847687196525,0.004468192274362217,-0.04857866233929672,
dms-9000-14,3.9993333333333334,1257.845779629955,0.034916614819059395,0.8137117807019799,-0.10595630682996124,
ba-9000-15,3.9993333333333334,718.0348218108151,0.0016513899198492064,0.005466947578296277,-0.044244795068668685,
dms-9000-15,3.9993333333333334,1331.749227644938,0.031070835381203032,0.8133320343901784,-0.08964226663856387,
ba-9000-16,3.9993333333333334,713.4059190481173,0.0015984100471488677,0.004729221501506798,-0.05420602466108185,
dms-9000-16,3.9993333333333334,1246.4710206550687,0.035571966222840694,0.8119472551266187,-0.09384667728360722,
ba-9000-17,3.9993333333333334,715.3991929914996,0.0018536499249713126,0.005003173651432258,-0.03982645268130127,
dms-9000-17,3.9993333333333334,1318.4862552688553,0.031712354355074045,0.8151245275225953,-0.09584937636564576,
ba-9000-18,3.9993333333333334,705.7889240650414,0.0015838670590271767,0.004864472075157588,-0.060623059306932334,
dms-9000-18,3.9993333333333334,1298.79944769502,0.032702122839514396,0.8135197933060777,-0.08151124477237448,
ba-9000-19,3.9993333333333334,753.9920459347625,0.0017801947698328345,0.006162277795018544,-0.041495267322945714,
dms-9000-19,3.9993333333333334,1176.0493209610254,0.04007678637442711,0.8131250460914604,-0.08262869129389525,
ba-9000-20,3.9993333333333334,692.4868268298602,0.0015420687167463252,0.003378332521087441,-0.050821842152185145,
